User-ID,ISBN,Book-Rating,Book-Title,totalRatingCount,Location,Age
60244,038072197X,10,Grace Notes  Co,2,usa,47.0
101209,038072197X,9,Grace Notes  Co,2,usa,44.0
95359,080505104X,9,The Church of Dead Girls: A Novel,4,usa,33.0
204864,080505104X,10,The Church of Dead Girls: A Novel,4,usa,47.0
86959,080505104X,3,The Church of Dead Girls: A Novel,4,usa,29.0
204316,080505104X,10,The Church of Dead Girls: A Novel,4,usa,64.0
60244,1563052407,10,The Book of Cards for Kids,2,usa,47.0
113955,1563052407,8,The Book of Cards for Kids,2,usa,16.0
60244,1573220787,9,Amazing Grace: A Vocabulary of Faith,4,usa,47.0
232271,1573220787,8,Amazing Grace: A Vocabulary of Faith,4,usa,46.0
153054,1573221562,9,Affinity,16,usa,20.0
232853,1573221562,4,Affinity,16,usa,40.0
173486,1573221562,6,Affinity,16,usa,45.0
276680,1573221562,10,Affinity,16,usa,55.0
62475,1575666502,8,Chocolate Chip Cookie Murder (Hannah Swensen Mysteries (Paperback)),8,usa,54.0
60244,1853261319,8,What Katy Did (Wordsworth Collection),2,usa,47.0
153662,1853261319,10,What Katy Did (Wordsworth Collection),2,usa,44.0
60244,1895565014,9,Siempre te querr챕,2,usa,47.0
197659,1895565014,10,Siempre te querr챕,2,usa,49.0
60263,044021985X,8,"Tomorrow, When The War Began",4,usa,52.0
75591,044021985X,9,"Tomorrow, When The War Began",4,usa,33.0
271448,044021985X,8,"Tomorrow, When The War Began",4,usa,27.0
95359,044021985X,9,"Tomorrow, When The War Began",4,usa,33.0
66942,1555210104,8,"Why Do We Say It: The Stories Behind the Words, Expressions and Cliches We Use",2,malaysia,31.0
16504,1555210104,7,"Why Do We Say It: The Stories Behind the Words, Expressions and Cliches We Use",2,malaysia,28.0
66942,014302812X,8,The Merlion and the Hibiscus: Contemporary Short Stories from Singapore and Malaysia,2,malaysia,31.0
234765,014302812X,7,The Merlion and the Hibiscus: Contemporary Short Stories from Singapore and Malaysia,2,malaysia,28.0
66942,1568362536,10,"1,000 Years, 1,000 People: Ranking the Men and Women Who Shaped the Millennium",3,malaysia,31.0
149907,1568362536,7,"1,000 Years, 1,000 People: Ranking the Men and Women Who Shaped the Millennium",3,usa,42.0
157811,1568362536,10,"1,000 Years, 1,000 People: Ranking the Men and Women Who Shaped the Millennium",3,usa,34.0
247129,1568843844,9,Sex for Dummies,2,malaysia,26.0
245128,1568843844,3,Sex for Dummies,2,malaysia,23.0
247129,9839950789,10,In liberal doses,2,malaysia,26.0
245128,9839950789,7,In liberal doses,2,malaysia,23.0
69697,1551665638,6,Call It Destiny (Mira),2,usa,24.0
216012,1551665638,7,Call It Destiny (Mira),2,usa,34.0
102702,050552208X,10,A Darker Dream,5,usa,34.0
123883,050552208X,5,A Darker Dream,5,usa,18.0
24933,050552208X,7,A Darker Dream,5,usa,44.0
74106,050552208X,10,A Darker Dream,5,usa,64.0
146386,050552208X,10,A Darker Dream,5,usa,14.0
69697,1551667983,6,True Colors,2,usa,24.0
72352,1551667983,8,True Colors,2,spain,49.0
247241,1551662736,8,Rising Tides,20,usa,37.0
246776,1551662736,6,Rising Tides,20,australia,21.0
69697,1551665247,7,Ghost Of A Chance,2,usa,24.0
24921,1551665247,5,Ghost Of A Chance,2,usa,29.0
28591,044661114X,7,Lone Rider,2,usa,33.0
269321,044661114X,9,Lone Rider,2,usa,49.0
69697,1551664623,8,Adventurer,2,usa,24.0
170947,1551664623,5,Adventurer,2,usa,35.0
30276,037361375X,9,"Fever (Family Secrets, No. 8)",2,usa,49.0
38781,037361375X,10,"Fever (Family Secrets, No. 8)",2,usa,31.0
55438,1576739279,6,Danger in the Shadows,3,usa,42.0
99641,1576739279,8,Danger in the Shadows,3,usa,35.0
242742,1576739279,6,Danger in the Shadows,3,usa,58.0
204591,042519325X,7,Without a Trace (Berkley Sensation),2,canada,30.0
216012,042519325X,7,Without a Trace (Berkley Sensation),2,usa,34.0
251422,044900127X,3,September Moon,2,usa,23.0
69697,088166247X,10,The Very Best Baby Name Book in the Whole Wide World,2,usa,24.0
70415,088166247X,10,The Very Best Baby Name Book in the Whole Wide World,2,usa,57.0
107453,1551663015,8,Lightkeeper,6,usa,18.0
119594,1551663015,8,Lightkeeper,6,canada,33.0
273113,1551663015,5,Lightkeeper,6,usa,18.0
220597,1551663015,7,Lightkeeper,6,canada,26.0
69697,1551668173,8,Shared Dream,2,usa,24.0
262399,1551668173,4,Shared Dream,2,usa,48.0
170947,1576737535,9,The Truth Seeker (O'Malley #3),4,usa,35.0
115751,1576737535,10,The Truth Seeker (O'Malley #3),4,usa,17.0
138883,1576737535,10,The Truth Seeker (O'Malley #3),4,usa,16.0
124983,1576737535,8,The Truth Seeker (O'Malley #3),4,usa,32.0
5582,1573228745,9,Innocence,2,usa,26.0
133747,039304632X,8,The Voyage of the Narwhal,5,usa,28.0
204864,039304632X,9,The Voyage of the Narwhal,5,usa,47.0
88937,039304632X,5,The Voyage of the Narwhal,5,usa,39.0
143715,039304632X,4,The Voyage of the Narwhal,5,usa,32.0
13221,039304632X,7,The Voyage of the Narwhal,5,canada,45.0
75591,1570270740,8,The Passionate Mistakes and Intricate Corruption of One Girl in America (Native Agents),2,usa,33.0
238630,1570270740,9,The Passionate Mistakes and Intricate Corruption of One Girl in America (Native Agents),2,usa,21.0
76530,1572304510,6,Without Conscience: The Disturbing World of the Psychopaths Among Us,4,usa,55.0
109574,1572304510,10,Without Conscience: The Disturbing World of the Psychopaths Among Us,4,canada,50.0
277427,1572304510,10,Without Conscience: The Disturbing World of the Psychopaths Among Us,4,usa,48.0
236948,1572304510,10,Without Conscience: The Disturbing World of the Psychopaths Among Us,4,canada,35.0
76530,1594200106,8,The Shadow of the Wind,4,usa,55.0
96744,1594200106,10,The Shadow of the Wind,4,spain,34.0
195469,1594200106,7,The Shadow of the Wind,4,usa,39.0
196146,1594200106,10,The Shadow of the Wind,4,unitedkingdom,38.0
7286,078681859X,10,"The Amulet of Samarkand (The Bartimaeus Trilogy, Book 1)",2,usa,28.0
231264,078681859X,7,"The Amulet of Samarkand (The Bartimaeus Trilogy, Book 1)",2,usa,38.0
8284,059067319X,9,"Night in Werewolf Woods (Give Yourself Goosebumps, No 5)",2,usa,28.0
201353,059067319X,6,"Night in Werewolf Woods (Give Yourself Goosebumps, No 5)",2,canada,19.0
104665,037570745X,8,In the Fall (Vintage Contemporaries (Paperback)),2,usa,30.0
181687,037570745X,8,In the Fall (Vintage Contemporaries (Paperback)),2,usa,29.0
81682,1577193563,9,Still Hungry After All These Years: My Story,2,unknown,36.0
18323,1577193563,9,Still Hungry After All These Years: My Story,2,usa,41.0
25409,1852427159,8,A Firing Offense (Five Star Title),2,usa,31.0
266842,1852427159,5,A Firing Offense (Five Star Title),2,usa,39.0
252827,1841193615,8,Shanghai Baby,2,unitedkingdom,36.0
58458,1841193615,7,Shanghai Baby,2,unitedkingdom,23.0
263460,1566473195,9,The Tattoo,2,usa,31.0
68156,1566473195,6,The Tattoo,2,usa,34.0
85757,015626224X,8,Down and Out in Paris and London,4,usa,40.0
179791,015626224X,10,Down and Out in Paris and London,4,australia,22.0
210168,015626224X,6,Down and Out in Paris and London,4,usa,26.0
240318,015626224X,7,Down and Out in Paris and London,4,canada,33.0
81977,067121148X,9,Uncle Shelby's ABZ Book: A Primer for Adults Only,3,usa,34.0
205735,067121148X,8,Uncle Shelby's ABZ Book: A Primer for Adults Only,3,usa,26.0
142121,067121148X,10,Uncle Shelby's ABZ Book: A Primer for Adults Only,3,usa,33.0
102967,067976657X,6,Krik? Krak! (Vintage Contemporaries),3,usa,54.0
94347,067976657X,6,Krik? Krak! (Vintage Contemporaries),3,usa,44.0
87911,067976657X,5,Krik? Krak! (Vintage Contemporaries),3,usa,20.0
108773,072253955X,10,The Dalai Lama's Book of Wisdom,2,spain,57.0
101606,072253955X,7,The Dalai Lama's Book of Wisdom,2,canada,32.0
78834,1568658079,10,Book of the New Sun,2,usa,28.0
171783,1568658079,9,Book of the New Sun,2,usa,20.0
158226,038533351X,9,Bluebeard (Delta Fiction),2,norway,26.0
15945,038533351X,9,Bluebeard (Delta Fiction),2,usa,36.0
150661,037550219X,6,Dave Barry Hits Below the Beltway: A Vicious and Unprovoked Attack on Our Most Cherished Political Institutions,3,usa,36.0
148199,037550219X,6,Dave Barry Hits Below the Beltway: A Vicious and Unprovoked Attack on Our Most Cherished Political Institutions,3,canada,50.0
21659,037550219X,10,Dave Barry Hits Below the Beltway: A Vicious and Unprovoked Attack on Our Most Cherished Political Institutions,3,usa,31.0
100906,038080896X,7,Killer on the Road,2,usa,34.0
25103,038080896X,7,Killer on the Road,2,usa,29.0
81368,015601288X,9,"Lost and Found: Dogs, Cats, and Everyday Heroes at a Country Animal Shelter",2,usa,28.0
60178,015601288X,8,"Lost and Found: Dogs, Cats, and Everyday Heroes at a Country Animal Shelter",2,usa,47.0
173415,1573220280,9,The Cloister Walk,4,usa,31.0
232271,1573220280,10,The Cloister Walk,4,usa,46.0
118881,1563893428,7,Batman: The Dark Knight Returns (Batman (DC Comics Paperback)),4,unitedkingdom,31.0
203075,1563893428,10,Batman: The Dark Knight Returns (Batman (DC Comics Paperback)),4,usa,23.0
62688,1563893428,8,Batman: The Dark Knight Returns (Batman (DC Comics Paperback)),4,usa,31.0
50859,1563893428,8,Batman: The Dark Knight Returns (Batman (DC Comics Paperback)),4,usa,26.0
249058,1877741094,10,Zen in the Art of Writing: Essays on Creativity : Expanded,2,usa,38.0
245978,1877741094,9,Zen in the Art of Writing: Essays on Creativity : Expanded,2,usa,28.0
83637,044024093X,8,Crossed Bones,2,usa,57.0
25409,044024093X,10,Crossed Bones,2,usa,31.0
83637,1575667274,8,Peaches and Screams: A Savannah Reid Mystery (Savannah Reid Mysteries (Paperback)),2,usa,57.0
25409,1575667274,9,Peaches and Screams: A Savannah Reid Mystery (Savannah Reid Mysteries (Paperback)),2,usa,31.0
85526,1885211066,7,A Woman's World,3,canada,36.0
232959,1885211066,5,A Woman's World,3,usa,43.0
243236,1885211066,7,A Woman's World,3,usa,50.0
83637,067189952X,10,Death Among the Dons,2,usa,57.0
87964,067189952X,5,Death Among the Dons,2,usa,56.0
85426,1561840599,5,Urban Voodoo: A Beginners Guide to Afro-Caribbean Magic,2,usa,23.0
5209,1561840599,8,Urban Voodoo: A Beginners Guide to Afro-Caribbean Magic,2,usa,48.0
85426,015696158X,9,When God Was a Woman (Harvest/Hbj Book),4,usa,23.0
106007,015696158X,8,When God Was a Woman (Harvest/Hbj Book),4,usa,29.0
162155,015696158X,9,When God Was a Woman (Harvest/Hbj Book),4,usa,57.0
5582,015696158X,5,When God Was a Woman (Harvest/Hbj Book),4,usa,26.0
261603,1567187072,6,A Kitchen Witch's Cookbook,6,usa,27.0
196077,1567187072,5,A Kitchen Witch's Cookbook,6,usa,28.0
137688,1567187072,5,A Kitchen Witch's Cookbook,6,usa,46.0
177284,1567187072,9,A Kitchen Witch's Cookbook,6,usa,30.0
126814,1567187072,5,A Kitchen Witch's Cookbook,6,usa,32.0
9440,1567187072,8,A Kitchen Witch's Cookbook,6,usa,21.0
85426,1571743812,8,"Excuse Me, Your Life Is Waiting: The Astonishing Power of Feelings",3,usa,23.0
74328,1571743812,5,"Excuse Me, Your Life Is Waiting: The Astonishing Power of Feelings",3,usa,40.0
224366,1571743812,9,"Excuse Me, Your Life Is Waiting: The Astonishing Power of Feelings",3,malaysia,33.0
85426,1890159190,8,The Mistress Manual: The Good Girl's Guide to Female Dominance,2,usa,23.0
233911,1890159190,8,The Mistress Manual: The Good Girl's Guide to Female Dominance,2,usa,41.0
196160,034530988X,8,Friday,13,usa,22.0
254899,034530988X,9,Friday,13,usa,54.0
163570,034530988X,10,Friday,13,canada,50.0
177432,034530988X,9,Friday,13,usa,33.0
46398,034530988X,8,Friday,13,usa,37.0
275111,034530988X,1,Friday,13,netherlands,34.0
254206,034530988X,10,Friday,13,usa,31.0
187762,034530988X,8,Friday,13,usa,24.0
206016,034530988X,10,Friday,13,canada,25.0
201760,034530988X,8,Friday,13,usa,29.0
248718,034530988X,9,Friday,13,usa,43.0
77383,034530988X,9,Friday,13,canada,25.0
233656,034530988X,7,Friday,13,usa,32.0
79740,1551664151,5,Shocking Pink,5,usa,24.0
85656,068814862X,10,Next of Kin: What Chimpanzees Have Taught Me About Who We Are,2,usa,41.0
171118,068814862X,7,Next of Kin: What Chimpanzees Have Taught Me About Who We Are,2,canada,47.0
85656,050552144X,8,Miracle of Love (Timeswept),2,usa,41.0
153662,050552144X,9,Miracle of Love (Timeswept),2,usa,44.0
85656,1584855193,9,Spring Pearl: The Last Flower (Girls of Many Lands),5,usa,41.0
126492,1584855193,6,Spring Pearl: The Last Flower (Girls of Many Lands),5,usa,31.0
57412,1584855193,10,Spring Pearl: The Last Flower (Girls of Many Lands),5,portugal,25.0
263344,1584855193,4,Spring Pearl: The Last Flower (Girls of Many Lands),5,finland,17.0
64769,1584855193,10,Spring Pearl: The Last Flower (Girls of Many Lands),5,usa,36.0
85656,1584855215,9,Neela: Victory Song (Girls of Many Lands),4,usa,41.0
126492,1584855215,6,Neela: Victory Song (Girls of Many Lands),4,usa,31.0
57412,1584855215,10,Neela: Victory Song (Girls of Many Lands),4,portugal,25.0
64769,1584855215,9,Neela: Victory Song (Girls of Many Lands),4,usa,36.0
85656,037360078X,9,Rose For Maggie (Rita Award),2,usa,41.0
229632,037360078X,5,Rose For Maggie (Rita Award),2,usa,23.0
216012,044652946X,7,High on a Hill,2,usa,34.0
156150,055357924X,8,Kissed a Sad Goodbye (Duncan Kincaid/Gemma James Novels (Paperback)),4,usa,36.0
235105,055357924X,8,Kissed a Sad Goodbye (Duncan Kincaid/Gemma James Novels (Paperback)),4,usa,46.0
166123,055357924X,7,Kissed a Sad Goodbye (Duncan Kincaid/Gemma James Novels (Paperback)),4,usa,32.0
229409,055357924X,8,Kissed a Sad Goodbye (Duncan Kincaid/Gemma James Novels (Paperback)),4,germany,32.0
200323,034538170X,7,Garfield Takes His Licks (Garfield (Numbered Paperback)),2,usa,19.0
8782,034538170X,10,Garfield Takes His Licks (Garfield (Numbered Paperback)),2,canada,38.0
15049,1558505857,7,365 TV-Free Activities You Can Do with Your Child,2,usa,28.0
191575,1558505857,9,365 TV-Free Activities You Can Do with Your Child,2,canada,30.0
230522,014230171X,8,Frankenstein/Dracula Flip Book,2,usa,52.0
31826,014230171X,10,Frankenstein/Dracula Flip Book,2,usa,54.0
152409,068816711X,9,Music for Torching,3,usa,33.0
82659,068816711X,6,Music for Torching,3,usa,51.0
30824,068816711X,5,Music for Torching,3,usa,45.0
85993,074320607X,10,"Nighttime Is My Time (Clark, Mary Higgins)",7,usa,40.0
277157,074320607X,7,"Nighttime Is My Time (Clark, Mary Higgins)",7,usa,70.0
136348,074320607X,6,"Nighttime Is My Time (Clark, Mary Higgins)",7,usa,51.0
139913,074320607X,10,"Nighttime Is My Time (Clark, Mary Higgins)",7,usa,54.0
156214,074320607X,10,"Nighttime Is My Time (Clark, Mary Higgins)",7,usa,59.0
161467,074320607X,7,"Nighttime Is My Time (Clark, Mary Higgins)",7,usa,41.0
226545,074320607X,8,"Nighttime Is My Time (Clark, Mary Higgins)",7,usa,38.0
270820,1400060923,7,"Lost Boy, Lost Girl",5,usa,52.0
7158,1400060923,3,"Lost Boy, Lost Girl",5,usa,30.0
204864,1400060923,9,"Lost Boy, Lost Girl",5,usa,47.0
238527,1400060923,10,"Lost Boy, Lost Girl",5,usa,22.0
127190,1400060923,9,"Lost Boy, Lost Girl",5,usa,57.0
85993,1401900844,10,Sylvia Browne's Book of Angels,3,usa,40.0
128208,1401900844,8,Sylvia Browne's Book of Angels,3,usa,34.0
205765,1401900844,3,Sylvia Browne's Book of Angels,3,usa,27.0
85993,1401301231,10,The Journals of Eleanor Druse: My Investigation of the Kingdom Hospital Incident,4,usa,40.0
224764,1401301231,3,The Journals of Eleanor Druse: My Investigation of the Kingdom Hospital Incident,4,usa,38.0
19085,1401301231,9,The Journals of Eleanor Druse: My Investigation of the Kingdom Hospital Incident,4,usa,60.0
71234,1401301231,3,The Journals of Eleanor Druse: My Investigation of the Kingdom Hospital Incident,4,usa,30.0
143415,039914868X,7,The Short Forever,3,usa,50.0
267180,039914868X,8,The Short Forever,3,usa,55.0
40922,039914868X,6,The Short Forever,3,usa,53.0
92810,1551665735,8,Perfect Evil (Mira),3,usa,60.0
264031,1551665735,9,Perfect Evil (Mira),3,usa,34.0
250192,1551665735,10,Perfect Evil (Mira),3,unitedkingdom,25.0
85993,1555031315,10,Tennis Shoes Among the Nephites,2,usa,40.0
265498,1555031315,10,Tennis Shoes Among the Nephites,2,usa,24.0
211344,038533303X,7,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7,usa,32.0
28177,038533303X,7,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7,usa,26.0
3827,038533303X,10,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7,usa,23.0
124079,038533303X,8,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7,canada,24.0
55187,038533303X,5,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7,usa,48.0
20794,038533303X,5,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7,usa,31.0
37874,038533303X,8,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7,usa,43.0
184299,055329461X,5,The Difference Engine,7,usa,31.0
260067,055329461X,5,The Difference Engine,7,usa,32.0
250962,055329461X,9,The Difference Engine,7,canada,24.0
171118,055329461X,7,The Difference Engine,7,canada,47.0
67992,055329461X,7,The Difference Engine,7,unitedkingdom,38.0
143715,055329461X,5,The Difference Engine,7,usa,32.0
58379,055329461X,7,The Difference Engine,7,spain,33.0
113270,039571091X,8,Dakota: A Spiritual Geography,2,usa,25.0
243236,039571091X,5,Dakota: A Spiritual Geography,2,usa,50.0
80538,1573223328,8,"Across the Nightingale Floor (Tales of the Otori, Book One)",4,portugal,32.0
88793,1573223328,7,"Across the Nightingale Floor (Tales of the Otori, Book One)",4,usa,25.0
7958,1573223328,9,"Across the Nightingale Floor (Tales of the Otori, Book One)",4,portugal,27.0
28150,1573223328,9,"Across the Nightingale Floor (Tales of the Otori, Book One)",4,usa,25.0
121482,055356241X,7,Mars,2,usa,60.0
23650,055356241X,10,Mars,2,usa,19.0
25409,081296666X,10,Things My Girlfriend and I Have Argued About: A Novel,6,usa,31.0
128331,081296666X,7,Things My Girlfriend and I Have Argued About: A Novel,6,usa,24.0
53590,081296666X,6,Things My Girlfriend and I Have Argued About: A Novel,6,switzerland,40.0
114446,081296666X,8,Things My Girlfriend and I Have Argued About: A Novel,6,unitedkingdom,26.0
59499,081296666X,3,Things My Girlfriend and I Have Argued About: A Novel,6,usa,38.0
119725,081296666X,6,Things My Girlfriend and I Have Argued About: A Novel,6,unitedkingdom,24.0
31466,067946316X,10,Making a Literary Life: Advice for Writers and Other Dreamers,2,canada,26.0
56391,067946316X,8,Making a Literary Life: Advice for Writers and Other Dreamers,2,usa,40.0
33283,055356577X,5,Possessed: The True Story of an Exorcism,2,canada,26.0
251394,1583224939,10,Terrorism and War (Open Media Pamphlet Series),3,usa,25.0
37712,1583224939,9,Terrorism and War (Open Media Pamphlet Series),3,usa,23.0
189392,1583224939,8,Terrorism and War (Open Media Pamphlet Series),3,usa,26.0
87555,039471833X,10,Tao Te Ching,3,usa,31.0
131027,039471833X,10,Tao Te Ching,3,usa,31.0
74691,039471833X,8,Tao Te Ching,3,usa,49.0
218608,1853260479,9,Sons and Lovers (Wordsworth Classics),2,usa,31.0
209160,1853260479,7,Sons and Lovers (Wordsworth Classics),2,canada,32.0
169682,067972544X,10,Barabbas (Vintage International),2,usa,26.0
128060,067972544X,10,Barabbas (Vintage International),2,usa,36.0
87555,1559390476,10,Buddhism Through American Women's Eyes,3,usa,31.0
128835,1559390476,6,Buddhism Through American Women's Eyes,3,usa,60.0
87929,1559390476,7,Buddhism Through American Women's Eyes,3,usa,25.0
127171,1583220577,10,The Ralph Nader Reader,2,usa,36.0
123215,1583220577,8,The Ralph Nader Reader,2,usa,27.0
87555,3829028911,6,Drive by Shootings : Photographs by a New York Taxi Driver,2,usa,31.0
133706,3829028911,9,Drive by Shootings : Photographs by a New York Taxi Driver,2,australia,30.0
264085,1573223557,7,I Wish Someone Were Waiting for Me Somewhere,3,portugal,24.0
276641,1573223557,8,I Wish Someone Were Waiting for Me Somewhere,3,portugal,25.0
183532,1573223557,8,I Wish Someone Were Waiting for Me Somewhere,3,usa,35.0
125217,1567187250,10,Teen Witch: Wicca for a New Generation,3,usa,18.0
126814,1567187250,5,Teen Witch: Wicca for a New Generation,3,usa,32.0
49373,1567187250,8,Teen Witch: Wicca for a New Generation,3,portugal,18.0
87729,1930652836,3,The Dormant Beast,2,portugal,24.0
271705,1930652836,9,The Dormant Beast,2,usa,25.0
92810,039914594X,8,Blackout,2,usa,60.0
77480,039914594X,7,Blackout,2,usa,51.0
92810,031220339X,6,Monsoon,2,usa,60.0
163570,031220339X,10,Monsoon,2,canada,50.0
268657,042515291X,6,Katherine,3,malaysia,20.0
236269,042515291X,10,Katherine,3,usa,21.0
266865,1592865089,9,Saving the World in Your Spare Time,3,usa,33.0
275970,1592865089,7,Saving the World in Your Spare Time,3,usa,46.0
36299,1592865089,7,Saving the World in Your Spare Time,3,usa,50.0
98297,055356921X,7,The Strange Files of Fremont Jones (Fremont Jones Mysteries (Paperback)),4,finland,24.0
156269,055356921X,7,The Strange Files of Fremont Jones (Fremont Jones Mysteries (Paperback)),4,usa,53.0
133571,055356921X,7,The Strange Files of Fremont Jones (Fremont Jones Mysteries (Paperback)),4,usa,39.0
254377,055356921X,8,The Strange Files of Fremont Jones (Fremont Jones Mysteries (Paperback)),4,usa,50.0
101851,1560761555,6,Vampire of the Mists (Ravenloft Books),4,usa,29.0
110973,1560761555,9,Vampire of the Mists (Ravenloft Books),4,usa,43.0
111944,1560761555,6,Vampire of the Mists (Ravenloft Books),4,usa,23.0
117210,1560761555,7,Vampire of the Mists (Ravenloft Books),4,unknown,35.0
56271,1853268976,9,Complete Illustrated Lewis Carroll ((Wordsworth Collection)),2,unitedkingdom,22.0
105795,1853268976,9,Complete Illustrated Lewis Carroll ((Wordsworth Collection)),2,spain,24.0
127233,1573226114,6,Depth Takes a Holiday: Essays from Lesser Los Angeles,5,usa,29.0
184789,1573226114,8,Depth Takes a Holiday: Essays from Lesser Los Angeles,5,canada,34.0
75081,1573226114,10,Depth Takes a Holiday: Essays from Lesser Los Angeles,5,usa,29.0
98297,1853261580,1,The Little Prince (Wordsworth Collection),4,finland,24.0
171118,1853261580,9,The Little Prince (Wordsworth Collection),4,canada,47.0
249140,1853261580,8,The Little Prince (Wordsworth Collection),4,malaysia,46.0
158226,1853261580,8,The Little Prince (Wordsworth Collection),4,norway,26.0
80810,1931201080,8,Wolfpointe,2,usa,33.0
223154,1931201080,8,Wolfpointe,2,usa,33.0
201674,1567182593,5,Italian Witchcraft: The Old Religion of Southern Europe,2,usa,28.0
118533,1567182593,10,Italian Witchcraft: The Old Religion of Southern Europe,2,usa,37.0
100459,1853406414,6,Baby Elephant (Baby),2,usa,38.0
28492,1853406414,8,Baby Elephant (Baby),2,unitedkingdom,31.0
100459,1562314416,7,Making Great Scrapbook Pages,2,usa,38.0
109605,1562314416,8,Making Great Scrapbook Pages,2,usa,31.0
55892,1570421048,5,The Celestine Prophecy : An Adventure,2,usa,45.0
238131,1570421048,8,The Celestine Prophecy : An Adventure,2,usa,47.0
100459,030721589X,7,"The Mystery of the Phantom Grasshopper (Trixie Belden, #18)",2,usa,38.0
210485,030721589X,5,"The Mystery of the Phantom Grasshopper (Trixie Belden, #18)",2,usa,35.0
100459,039513692X,6,Western Birds (Peterson Field Guides (Paperback)),4,usa,38.0
164675,039513692X,10,Western Birds (Peterson Field Guides (Paperback)),4,usa,55.0
259114,039513692X,10,Western Birds (Peterson Field Guides (Paperback)),4,usa,55.0
255056,039513692X,9,Western Birds (Peterson Field Guides (Paperback)),4,usa,44.0
100459,1880241129,10,Understanding Bats,2,usa,38.0
232964,1880241129,10,Understanding Bats,2,usa,44.0
128122,1881273652,10,The Five Love Languages of Children,2,usa,37.0
191575,1881273652,6,The Five Love Languages of Children,2,canada,30.0
101851,1560760478,8,Sojourn (Forgotten Realms Novel: Dark Elf Trilogy),5,usa,29.0
76223,1560760478,7,Sojourn (Forgotten Realms Novel: Dark Elf Trilogy),5,portugal,25.0
113983,1560760478,9,Sojourn (Forgotten Realms Novel: Dark Elf Trilogy),5,usa,39.0
5543,1560760478,9,Sojourn (Forgotten Realms Novel: Dark Elf Trilogy),5,usa,29.0
35030,1560760478,7,Sojourn (Forgotten Realms Novel: Dark Elf Trilogy),5,usa,26.0
101851,1560760516,8,"Firstborn (Dragonlance Elven Nations, Vol 1)",2,usa,29.0
257204,1560760516,10,"Firstborn (Dragonlance Elven Nations, Vol 1)",2,usa,32.0
101851,076790690X,10,Vegetarian 5-Ingredient Gourmet,2,usa,29.0
15408,076790690X,10,Vegetarian 5-Ingredient Gourmet,2,usa,34.0
101851,1560763396,9,"Steel and Stone (Dragonlance: The Meetings Sextet, Vol. 5)",3,usa,29.0
257204,1560763396,10,"Steel and Stone (Dragonlance: The Meetings Sextet, Vol. 5)",3,usa,32.0
20201,1560763396,10,"Steel and Stone (Dragonlance: The Meetings Sextet, Vol. 5)",3,usa,31.0
257204,1560764317,10,The War of the Lance (Dragonlance Tales Vol. 6),2,usa,32.0
17045,1560764317,3,The War of the Lance (Dragonlance Tales Vol. 6),2,denmark,25.0
101851,1560761156,9,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,usa,29.0
257204,1560761156,10,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,usa,32.0
95359,1560761156,5,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,usa,33.0
177458,1560761156,6,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,canada,29.0
268300,1560761156,10,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,canada,25.0
20201,1560761156,8,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,usa,31.0
252007,1560761156,8,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,germany,35.0
62688,1560761156,7,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",8,usa,31.0
257204,1560761164,10,"Dark Heart (Dragonlance: The Meetings Sextet, Vol. 3)",4,usa,32.0
177458,1560761164,6,"Dark Heart (Dragonlance: The Meetings Sextet, Vol. 3)",4,canada,29.0
268300,1560761164,10,"Dark Heart (Dragonlance: The Meetings Sextet, Vol. 3)",4,canada,25.0
20201,1560761164,5,"Dark Heart (Dragonlance: The Meetings Sextet, Vol. 3)",4,usa,31.0
101851,1560764309,9,"The Cataclysm (Dragonlance Tales, Vol. V)",2,usa,29.0
257204,1560764309,10,"The Cataclysm (Dragonlance Tales, Vol. V)",2,usa,32.0
101851,1591827655,10,Suikoden III,2,usa,29.0
30072,1591827655,9,Suikoden III,2,usa,11.0
101851,055380202X,10,The Universe in a Nutshell,6,usa,29.0
70541,055380202X,8,The Universe in a Nutshell,6,germany,26.0
232964,055380202X,8,The Universe in a Nutshell,6,usa,44.0
131032,055380202X,8,The Universe in a Nutshell,6,usa,36.0
109779,055380202X,9,The Universe in a Nutshell,6,usa,25.0
117861,055380202X,9,The Universe in a Nutshell,6,usa,36.0
101851,1565922352,7,"HTML : The Definitive Guide, 2nd Edition (Nutshell Handbook)",2,usa,29.0
38023,1565922352,10,"HTML : The Definitive Guide, 2nd Edition (Nutshell Handbook)",2,usa,30.0
